Amazon Sale
index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Unnamed: 22
1713,171-1910092-3713144,2022-01-26,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET383,SET383-KR-NP-M,Set,M,B09K3CQ75T,Shipped,1,INR,631,NOIDA,UTTAR PRADESH,201301,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-N6QGG4HRHN6T4,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",FALSE,Easy Ship,
1714,171-1910092-3713144,2022-10-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET273,SET273-KR-NP-M,Set,M,B094FRW46T,Shipped,1,INR,612,NOIDA,UTTAR PRADESH,201301,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-N6QGG4HRHN6T4,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",FALSE,Easy Ship,
1715,407-8103303-9578732,2022-03-11,Shipped,Amazon,Amazon.in,Expedited,SET244,SET244-KR-NP-M,Set,M,B08WHW2TZH,Shipped,1,INR,799,RAIGARH MH,MAHARASHTRA,410210,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1716,404-3034187-1901108,2022-11-30,Shipped,Amazon,Amazon.in,Expedited,JNE3789,JNE3789-KR-XS,kurta,XS,B09KXMMVY1,Shipped,1,INR,383,Maheswaram mandal,TELANGANA,501359,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1717,404-3034187-1901108,2022-10-14,Shipped,Amazon,Amazon.in,Expedited,JNE3669,JNE3669-TU-S,Top,S,B09B3GMZYW,Shipped,1,INR,625,Maheswaram mandal,TELANGANA,501359,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1718,404-3034187-1901108,2022-11-04,Shipped,Amazon,Amazon.in,Expedited,SET279,SET279-LC-XS,Set,XS,B09CT5Z9BB,Shipped,1,INR,888,Maheswaram mandal,TELANGANA,501359,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1719,406-6469499-6291525,2022-03-28,Shipped,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-L,kurta,L,B08BFLKNGJ,Shipped,1,INR,486,HYDERABAD,TELANGANA,500072,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1720,406-7469828-9698734,2022-03-29,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-M,Set,M,B09NQ4NM75,Shipped,1,INR,597,THANE west,MAHARASHTRA,400615,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1721,408-8021858-7145918,2022-01-18,Shipped,Amazon,Amazon.in,Expedited,SET295,SET295-KR-NP-XL,Set,XL,B09PN51JWD,Shipped,1,INR,751,CHENNAI,TAMIL NADU,600123,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1722,404-1878228-2086766,2022-08-21,Cancelled,Amazon,Amazon.in,Expedited,JNE3422,JNE3422-KR-XL,kurta,XL,B081X43MWL,Cancelled,0,,,KHARAGPUR,WEST BENGAL,721126,IN,,FALSE,,
1723,407-0693936-4927507,2022-11-13,Cancelled,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-XXXL,Western Dress,3XL,B09SDY4VDC,,0,,,ALLAHABAD,UTTAR PRADESH,211002,IN,,FALSE,Easy Ship,
1724,406-4796841-5342705,2022-11-15,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0098,J0098-TP-M,Top,M,B092D2R649,Shipped,1,INR,413,NAVSARI,Gujarat,396445,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-N6QGG4HRHN6T4,Amazon PLCC Free-Financing Universal Merchant AAT-4UKS7UWZY3AES,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship,
1725,404-7100189-6173140,2022-04-01,Cancelled,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-XXL,Set,XXL,B08XQ8MJZG,Cancelled,0,,,joshi road karol bagh new Delhi,Delhi,110005,IN,,FALSE,,
1726,404-2039483-5926748,2022-10-17,Shipped,Amazon,Amazon.in,Expedited,JNE3481,JNE3481-KR-XS,kurta,XS,B09B2D4VMB,Shipped,1,INR,271,KHARAGPUR,WEST BENGAL,721126,IN,,FALSE,,
1727,408-9273940-2609910,2022-12-30,Shipped,Amazon,Amazon.in,Expedited,JNE3794,JNE3794-KR-XS,kurta,XS,B09HMPDC1K,Shipped,1,INR,517,CHANDIGARH,CHANDIGARH,160014,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1728,171-2687114-9951522,2022-12-20,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-XXL,Western Dress,XXL,B099NR3NXY,Shipped,1,INR,791,PUNE,MAHARASHTRA,411045,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1729,408-5511269-0005127,2022-08-09,Shipped,Amazon,Amazon.in,Expedited,SET145,SET145-KR-NP-XXL,Set,XXL,B0822VCQQC,Shipped,1,INR,715,UTEKHOL,MAHARASHTRA,402104,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1730,171-7971829-2579506,2022-01-04,Shipped,Amazon,Amazon.in,Expedited,JNE3468,JNE3468-KR-XXL,kurta,XXL,B08RP3TP66,Shipped,1,INR,352,MUMBAI,MAHARASHTRA,400101,IN,,FALSE,,
1731,402-1445058-5329108,2022-06-08,Shipped,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-M,Western Dress,M,B09SDY8DCT,Shipped,1,INR,725,SHIMLA,HIMACHAL PRADESH,171301,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1732,171-6254071-4842708,2022-10-25,Shipped,Amazon,Amazon.in,Expedited,SET393,SET393-KR-NP-L,Set,L,B09QJ51J2K,Shipped,1,INR,969,Mysore,KARNATAKA,570009,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1733,405-4998920-1907527,2022-07-18,Shipped,Amazon,Amazon.in,Expedited,JNE3702,JNE3702-KR-XXL,kurta,XXL,B093ZSHLJ1,Shipped,1,INR,342,ANANTAPUR,ANDHRA PRADESH,515001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1734,405-8095930-4607525,2022-06-20,Shipped,Amazon,Amazon.in,Expedited,JNE3629,JNE3629-KR-M,kurta,M,B08W2DV8R1,Shipped,1,INR,526,THIRUVANANTHAPURAM,KERALA,695608,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1735,408-9626669-3677108,2022-05-06,Shipped,Amazon,Amazon.in,Expedited,SET293,SET293-KR-NP-XL,Set,XL,B09K3DQZ66,Shipped,1,INR,692,NOIDA,UTTAR PRADESH,201301,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1736,402-7175455-3071529,2022-12-04,Shipped,Amazon,Amazon.in,Expedited,JNE2014,JNE2014-KR-178-XXL,kurta,XXL,B077MF72BK,Shipped,1,INR,353,Payyannur,KERALA,670307,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1737,402-4307563-5344365,2022-03-01,Shipped,Amazon,Amazon.in,Expedited,J0308,J0308-DR-XXXL,Western Dress,3XL,B099NTV5ZV,Shipped,1,INR,665,NAVI MUMBAI,MAHARASHTRA,400708,IN,,FALSE,,
1738,404-6639541-3079523,2022-06-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET183,SET183-KR-DH-M,Set,M,B08B3Z2YY3,Shipped,1,INR,759,KARANJA Lad,MAHARASHTRA,444105,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-N6QGG4HRHN6T4,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship,
1739,404-8066204-0050714,2022-12-12,Shipped,Amazon,Amazon.in,Expedited,JNE3568,JNE3568-KR-L,kurta,L,B08KS2BPL8,Shipped,1,INR,399,SAMASTIPUR,BIHAR,848101,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1740,404-8066204-0050714,2022-12-25,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Shipped,1,INR,399,SAMASTIPUR,BIHAR,848101,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1741,403-3580507-3769138,2022-10-24,Cancelled,Merchant,Amazon.in,Standard,J0005,J0005-DR-XXL,Western Dress,XXL,B08B3GTC12,,0,INR,856.2,AHMEDABAD,Gujarat,380008,IN,,FALSE,Easy Ship,
1742,403-2394041-2238759,2022-10-29,Shipped,Amazon,Amazon.in,Expedited,SET397,SET397-KR-NP  -M,Set,M,B09RKD6KWL,Shipped,1,INR,1186,OSMANABAD,MAHARASHTRA,413501,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1743,171-6587457-1721158,2022-08-17,Cancelled,Merchant,Amazon.in,Standard,J0097,J0097-KR-L,kurta,L,B08BJR2R7M,,0,INR,540.95,CHENNAI,TAMIL NADU,600117,IN,,FALSE,Easy Ship,
1744,403-3518985-7306764,2022-03-07,Cancelled,Merchant,Amazon.in,Standard,J0341,J0341-DR-XXL,Western Dress,XXL,B099NR3NXY,,0,INR,753.33,MUMBAI,MAHARASHTRA,400028,IN,,FALSE,Easy Ship,
1745,408-0816949-6325917,2022-05-26,Shipped,Amazon,Amazon.in,Standard,JNE3373,JNE3373-KR-XXL,kurta,XXL,B082W8RWN1,Shipped,1,INR,0,RAICHUR,KARNATAKA,584102,IN,,FALSE,,
1746,407-9503688-3348349,2022-10-17,Shipped,Amazon,Amazon.in,Expedited,JNE3645,JNE3645-TP-N-S,Top,S,B08ZHN6H5T,Shipped,1,INR,432,Pune,MAHARASHTRA,411007,IN,,FALSE,,
1747,402-5934848-4963539,2022-11-03,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Shipped,1,INR,399,ANDIPATTI JAKKAMPATTI,TAMIL NADU,625512,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1748,404-3392472-8443503,2022-09-03,Cancelled,Amazon,Amazon.in,Expedited,J0341,J0341-DR-M,Western Dress,M,B099NQQ79L,Cancelled,0,,,MARGAO,GOA,403709,IN,,FALSE,,
1749,408-5834570-5564310,2022-08-17,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-XXL,Set,XXL,B09NQ3MPRM,Shipped,1,INR,597,LUCKNOW,UTTAR PRADESH,226022,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1750,405-8897181-5519553,2022-11-30,Shipped,Amazon,Amazon.in,Expedited,SET171,SET171-KR-NP-L,Set,L,B0822SS99K,Shipped,1,INR,792,KOLKATA,WEST BENGAL,700101,IN,,FALSE,,
1751,405-2055215-2082755,2022-06-28,Shipped,Amazon,Amazon.in,Expedited,J0008,J0008-SKD-M,Set,M,B0894YTN3H,Shipped,1,INR,1065,CHANDIGARH,CHANDIGARH,160036,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1752,402-3570318-5723525,2022-09-02,Shipped,Amazon,Amazon.in,Expedited,SET348,SET348-KR-NP-M,Set,M,B09QJ3RQBX,Shipped,1,INR,968,KARWAR,KARNATAKA,581301,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1753,402-0156022-5785928,2022-12-02,Shipped,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-S,Set,S,B09KXV6T8Q,Shipped,1,INR,626,LUCKNOW,UTTAR PRADESH,226022,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1754,405-5888545-1453956,2022-06-04,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-XS,Set,XS,B09NQ4DD29,Shipped,1,INR,597,NEW DELHI,DELHI,110075,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1755,171-5717062-0793940,2022-12-30,Shipped,Amazon,Amazon.in,Expedited,J0377,J0377-SKD-XL,Set,XL,B09QJ35BD6,Shipped,1,INR,1099,LUCKNOW,UTTAR PRADESH,226003,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1756,171-3901263-9461117,2022-10-20,Shipped,Amazon,Amazon.in,Expedited,SET075,SET075-KR-DH-L,Set,L,B07THX6Z8S,Shipped,1,INR,648,FARIDABAD,HARYANA,121002,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,TRUE,,
1757,404-1990687-3297139,2022-10-08,Cancelled,Amazon,Amazon.in,Expedited,J0344,J0344-TP-XL,Top,XL,B09872TQWK,Unshipped,1,INR,487,NELLORE,ANDHRA PRADESH,524002,IN,,FALSE,,
1758,408-9120240-9572348,2022-11-26,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-L,Set,L,B08XNDL1DL,Shipped,1,INR,1112,PANCHKULA,HARYANA,134113,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1759,406-8722175-1999503,2022-10-26,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XXL,kurta,XXL,B082W8RWN1,Shipped,1,INR,376,JABALPUR,MADHYA PRADESH,482001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1760,402-1689265-3757967,2022-06-14,Shipped,Amazon,Amazon.in,Expedited,J0097,J0097-KR-M,kurta,M,B08BJT3PSM,Shipped,1,INR,568,AGARTALA,TRIPURA,799001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1761,403-4842065-7357115,2022-01-04,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-XL,Set,XL,B08XNJ8P3S,Shipped,1,INR,1112,HYDERABAD,TELANGANA,500048,IN,,FALSE,,
1762,408-4559676-3585900,2022-04-22,Shipped,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-L,Western Dress,L,B09SDXFFQ1,Shipped,1,INR,725,NAVI MUMBAI,MAHARASHTRA,400706,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1763,407-4937872-6083528,2022-02-20,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3710,JNE3710-DR-L,Western Dress,L,B091SW66WJ,Shipped,1,INR,690,HYDERABAD,TELANGANA,500008,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-N6QGG4HRHN6T4,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",FALSE,Easy Ship,
1764,403-6017656-0910755,2022-12-09,Cancelled,Amazon,Amazon.in,Expedited,SET347,SET347-KR-NP-XL,Set,XL,B09RKFRBJB,Cancelled,0,,,NEW DELHI,DELHI,110095,IN,,FALSE,,
1765,405-0532803-0120331,2022-08-20,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0153,J0153-DR-XXXL,Western Dress,3XL,B08N3Y1RLL,Shipped,1,INR,443,AHMEDABAD,Gujarat,380015,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-N6QGG4HRHN6T4,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",FALSE,Easy Ship,
1766,405-0567281-0077956,2022-10-10,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-XXL,Set,XXL,B09NQ3MPRM,Shipped,1,INR,597,MUMBAI,MAHARASHTRA,400030,IN,,FALSE,,
1767,405-9954704-7596311,2022-05-10,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-S,Set,S,B08XNJ19QH,Shipped,1,INR,1146,VIJAYAWADA,ANDHRA PRADESH,520008,IN,,FALSE,,
1768,407-7452730-8781957,2022-06-22,Shipped,Amazon,Amazon.in,Expedited,JNE3721,JNE3721-KR-M,kurta,M,B099FC9KR1,Shipped,1,INR,329,MAHNAR BAZAR,BIHAR,844504,IN,Duplicated A12RHGVGRWOT3S 1560498941486,FALSE,,
1769,405-4802278-1130767,2022-02-11,Shipped,Amazon,Amazon.in,Expedited,JNE3640,JNE3640-TP-N-XXL,Top,XXL,B08ZHWQWSX,Shipped,1,INR,518,CHANDIGARH,CHANDIGARH,160014,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
